-208.33 -21.336 61.141
-192.31 -1.0066 69.645
-213.52 -3.0534 61.321
-193.35 -40.44 60.815
-198.03 -27.975 65.447
-201.92 -43.401 50.214
-202.79 -34.784 56.557
-222.74 -26.31 44.443
-219.14 2.4281 52.519
-220.62 -16.852 53.604
-202.57 -6.0249 71.197
-205.36 3.9383 62.53
-206.31 12.797 54.887
-195.45 9.6808 63.625
-170.38 3.579 69.591
-193.32 -14.685 74.97
-180.21 -10.094 75.79
-188.93 -27.756 71.854
-214.58 -26.002 52.462
-223.7 -39.492 30.125
-183.1 10.079 64.755
-163.41 -14.147 79.158
-172.16 -22.295 79.21
-179.17 -33.801 74.695
-179.89 -42.762 68.783
-217.17 -39.634 38.707
-225.74 7.3881 43.069
-214.76 14.459 48.216
-220.14 20.727 39.832
-192.43 19.917 58.011
-189.63 31.008 52.676
-177.11 18.351 60.651
-164.52 13.787 63.99
-159.24 5.959 68.836
-143.45 -14.398 81.47
-154.15 -31.161 83.2
-168.94 -35.406 80.538
-173.44 -52.839 65.215
-192.46 -50.466 53.2
-202.9 -52.999 40.977
-216.64 -50.958 29.871
-226.7 -46.887 22.129
-238.86 -31.991 15.088
-231.96 -21.635 38.707
-235.64 -22.711 28.895
-241.02 -12.01 31.323
-244.01 -19.982 14.369
-231.89 -5.4589 44.841
-235.85 -0.49556 29.567
-190.96 42.89 45.379
-207.97 33.162 39.753
-202.07 25.978 47.571
-166.73 28.228 57.229
-176.34 32.706 55.123
-154.82 39.94 54.638
-157.75 -4.4457 74.98
-134.37 -7.3339 78.041
-159.64 -43.404 81.891
-147.54 -40.218 85.503
-143.33 -59.033 80.709
-169.19 -45.577 74.157
-163.74 -73.697 57.14
-184.65 -58.811 53.496
-173.17 -66.884 56.075
-193.32 -59.695 44.401
-194.11 -68.378 37.099
-188.82 -78.234 28.266
-203.96 -70.418 26.878
-240.14 -47.067 6.4532
-245.35 -31.286 4.4514
-248.48 -12.945 5.9127
-236.86 3.5114 19.537
-228.88 13.594 31.188
-232.66 17.927 10.111
-225.72 24.512 22.352
-218.73 31.687 32.942
-202.09 49.011 34.328
-181.61 42.677 51.762
-189.52 52.832 41.064
-152.76 25.767 59.104
-144.25 19.103 61.985
-140.76 7.3691 69.055
-143.98 -2.5958 74.688
-127.28 4.965 71.278
-129.74 -23.89 84.605
-142.35 -24.829 83.569
-135.21 -35.469 86.116
-137.78 -53.392 87.917
-144.45 -72.696 69.209
-156.45 -68.311 65.014
-157.6 -55.886 73.537
-165.11 -59.836 65.508
-154.55 -80.23 52.579
-168.73 -79.909 43.918
-182.2 -74.274 42.082
-184.26 -89.625 18.714
-199.48 -78.252 19.133
-213.59 -63.869 21.837
-229.18 -54.59 12.175
-241.41 1.577 7.7655
-243.22 -8.7662 18.767
-229.13 27.3 2.2741
-218.61 36.387 22.544
-170.62 43.79 52.343
-162.77 50.814 50.752
-151.75 54.884 49.625
-129.01 26.85 63.736
-138.15 37.537 56.511
-133.26 15.167 66.107
-113.82 -12.262 82.17
-123.98 -9.9731 80.215
-127.39 -45.463 88.634
-122.12 -64.326 89.579
-132.79 -65.436 82.146
-127.9 -81.813 66.386
-130.38 -76.151 74.926
-169.41 -92.772 24.104
-177.73 -84.61 27.963
-194.02 -85.17 13.091
-207.1 -81.785 0.30248
-212.6 -71.208 13.421
-215.3 -74.314 3.14
-223.35 -64.175 7.3241
-240.13 -53.183 -16.691
-231.1 -61.851 -8.4243
-243.25 -39.918 -1.3573
-246.75 -40.136 -18.831
-247.84 -19.491 -5.3007
-237.7 11.081 -2.5088
-235.99 14.997 -17.842
-228.48 28.768 -12.011
-212.72 43.36 28.959
-204.56 61.992 13.66
-207.67 54.439 22.278
-200.59 58.581 29.04
-180.53 60.463 41.721
-168.64 64.33 44.087
-137.12 53.443 50.825
-125.33 42.442 58.954
-113.47 33.785 66.273
-114.52 21.9 70.551
-112.03 10.91 74.324
-107.64 1.8897 77.86
-98.464 15.435 77.946
-105.11 -18.297 85.463
-117.48 -29.885 86.883
-121.03 -75.368 81.51
-98.168 -87.108 84.354
-111.62 -75.779 86.961
-142.99 -80.781 58.788
-123.92 -91.391 53.365
-149.89 -92.903 36.339
-158.25 -85.204 43.038
-161.45 -90.747 30.98
-179.3 -100.78 -4.6333
-199.21 -88.614 -1.6648
-238.5 -52.293 -5.4633
-245.04 -29.89 -8.7331
-245.21 -5.4722 -1.9851
-241.56 2.786 -8.711
-229.4 27.154 -24.5
-215.46 51.036 -13.152
-197.22 67.613 23.47
-189.03 65.381 31.294
-172.99 72.611 35.308
-163.12 73.257 39.467
-139.43 65.028 44.728
-147.31 73.941 39.667
-154.45 66.894 43.121
-123.52 53.468 53.283
-127.4 65.23 45.355
-112.06 52.29 56.649
-103.28 30.895 70.177
-98.512 -7.5373 83.103
-85.973 -21.313 86.496
-99.531 -28.494 88.074
-99.789 -40.217 90.523
-117.53 -52.61 90.259
-115.31 -41.609 89.365
-110.19 -66.101 91.442
-139.16 -88.946 48.303
-131.34 -97.409 40.234
-133.49 -102.73 31.175
-161.9 -99.803 19.171
-180.05 -96.061 11.503
-189.88 -93.239 2.9258
-195.98 -96.225 -17.912
-206.38 -88.785 -18.468
-214.52 -81.379 -17.185
-219.47 -74.613 -6.7059
-223.46 -74.948 -20.19
-213.21 -87.611 -34.746
-230.63 -67.292 -19.138
-233.78 -65.592 -33.399
-240.27 -56.162 -33.085
-246.38 -47.472 -31.443
-247.78 -33.056 -33.132
-244.02 -48.916 -46.451
-247.43 -25.125 -25.757
-241.65 2.5794 -20.038
-243.24 -1.511 -39.722
-238.03 12.664 -39.973
-237.57 12.176 -29.064
-203.85 69.913 -8.8816
-204.61 66.203 1.4023
-197.26 75.666 2.9628
-181.92 79.912 23.334
-166.26 84.26 28.549
-152.4 83.88 34.075
-141.96 87.045 31.904
-155.31 93.937 25.478
-134.96 74.974 39.886
-112.99 63.902 49.4
-102.33 67.656 49.518
-112.82 74.09 43.219
-94.684 60.616 55.56
-102.82 47.713 61.485
-74.543 29.48 78.108
-92.232 24.747 75.992
-69.136 19.53 84.788
-84.372 8.9042 85.595
-89.032 -37.251 88.736
-98.332 -51.926 92.482
-91.988 -64.663 93.563
-99.464 -76.478 92.944
-83.71 -71.56 94.744
-88.302 -94.024 83.508
-112.39 -88.338 72.144
-95.896 -96.646 75.461
-114.44 -96.617 50.969
-104.71 -96.198 64.257
-123.94 -109.33 26.859
-115.5 -106.25 36.312
-146.26 -102.32 24.411
-135.35 -109.09 20.612
-168.16 -102.62 6.7876
-161.51 -109.5 -6.2906
-157.59 -107.7 5.3696
-185.23 -101.27 -16.328
-186.93 -102.75 -27.374
-177.1 -107.66 -26.99
-225.51 -76.535 -34.734
-235.69 -65.475 -48.966
-228.43 -75.262 -45.867
-246.75 -29.839 -53.864
-247.47 -25.901 -41.311
-246.78 -12.249 -15.739
-247.25 -16.274 -31.66
-244.27 -6.8911 -26.631
-229.09 28.398 -37.337
-224.15 36.825 -23.089
-216.71 48.643 -25.231
-219.1 44.607 -36.351
-216.02 50.885 -2.4107
-187.75 88.274 3.6542
-190.18 91.226 -8.7992
-196.25 81.545 -7.7063
-189.01 81.957 13.027
-173.82 91.89 17.75
-163.77 101.75 15.578
-140.5 99.399 22.864
-126.98 83.102 35.01
-91.715 76.854 45.66
-89.793 52.26 61.802
-89.058 40.399 68.541
-80.159 46.7 64.916
-67.141 37.603 73.159
-80.097 20.407 81.46
-64.04 3.4776 94.766
-87.271 -2.8398 86.982
-78.329 -12.392 93.477
-73.435 -2.4099 93.451
-73.428 -24.238 89.15
-77.702 -47.646 89.246
-77.335 -33.736 86.412
-77.788 -58.155 93.805
-87.953 -84.216 91.858
-74.302 -83.777 93.822
-88.581 -103.36 66.527
-101.98 -115.93 29.778
-114.44 -115.61 22.996
-129.36 -119.35 -0.25071
-131.04 -115.18 11.71
-141.61 -112.84 7.9688
-148.23 -115 -5.5629
-157.76 -114.98 -18.319
-160.04 -116.42 -31.827
-168.7 -109.86 -17.997
-177.67 -109.61 -39.489
-195.4 -100.32 -41.947
-202.71 -95.394 -30.193
-204.64 -95.53 -43.92
-215.94 -86.706 -47.983
-205.96 -95.722 -56.092
-240.58 -55.824 -54.386
-242.6 -54.477 -65.071
-233.9 -71.448 -60.242
-234.36 -69.916 -70.876
-246.77 -14.934 -45.517
-233.99 21.845 -52.87
-241.75 6.8506 -55.046
-228.39 31.528 -50.461
-202.14 71.545 -20.079
