-77.863 22.57 -43.878
-69.545 1.5048 -34.386
-74.255 10.084 -38.63
-68.115 14.58 -30.272
-53.301 13.145 -16.334
-75.276 -2.433 -43.572
-82.615 19.191 -54.13
-74.889 35.724 -42.757
-68.148 38.274 -33.324
-61.289 9.0937 -23.874
-52.898 2.7512 -17.672
-62.622 -3.5572 -28.224
-64.587 -13.027 -34.157
-69.846 -21.324 -45.782
-83.212 2.386 -58.086
-85.262 8.6909 -66.879
-73.157 45.454 -56.052
-49.625 22.862 -13.059
-62.857 23.845 -24.458
-55.705 31.743 -18.484
-44.753 -4.186 -13.406
-54.289 -8.3854 -22.106
-40.177 -14.131 -13.606
-58.317 -23.313 -32.814
-75.164 -12.562 -48.212
-79.866 -13.899 -59.666
-84.271 -3.0497 -68.257
-84.434 19.473 -66.565
-82.907 10.393 -76.819
-79.84 30.164 -69.742
-74.839 25.211 -78.388
-80.691 29.694 -53.316
-77.989 37.714 -61.673
-68.999 43.331 -66.745
-66.825 50.186 -41.305
-65.747 52.533 -53.212
-58.86 52.929 -31.793
-61.239 43.097 -27.173
-46.657 33.604 -11.921
-32.192 21.249 -2.4568
-38.631 29.695 -6.3567
-50.39 -20.021 -23.618
-63.27 -33.823 -46.913
-74.875 -22.107 -55.653
-75.683 -26.825 -65.393
-69.702 -31.489 -55.568
-67.053 -38.956 -62.629
-82.22 -3.5041 -78.614
-62.962 30.819 -78.195
-56.506 47.548 -65.537
-53.456 38.581 -72.849
-54.925 59.248 -39.552
-49.406 59.473 -30.325
-53.39 49.473 -22.772
-39.214 40.638 -8.9319
-38.124 12.69 -6.0121
-34.89 -6.5485 -7.8961
-39.673 -26.834 -19.079
-66.873 -38.651 -74.894
-80.842 -15.552 -73.22
-66.314 -25.275 -86.704
-73.534 -27.807 -78.753
-76.782 4.4211 -84.425
-76.785 -14.831 -83.056
-62.119 -2.3533 -89.184
-75.295 14.816 -82.672
-64.867 8.2872 -87.229
-65.601 18.839 -83.806
-52.259 23.945 -80.736
-46.51 44.335 -66.9
-51.584 54.942 -56.461
-37.715 54.276 -53.585
-46.419 59.185 -48.56
-34.305 55.749 -15.039
-39.879 60.706 -24.359
-44.247 49.981 -15.975
-27.19 43.013 -4.2881
-23.748 12.907 0.86192
-21.07 25.603 1.6833
-11.595 19.385 4.3643
-30.837 3.1391 -3.4614
-22.668 -7.0163 -2.2033
-21.237 -26.554 -9.0687
-34.415 -45.109 -28.454
-50.279 -31.692 -30.363
-41.318 -35.474 -25.585
-44.02 -42.951 -33.86
-61.027 -41.733 -53.372
-55.067 -38.139 -40.453
-60.38 -46.08 -70.453
-57.114 -40.613 -81.87
-54.636 -24.493 -88.57
-68.024 -12.124 -88.651
-51.07 -1.0755 -87.907
-50.637 10.684 -85.268
-37.623 13.938 -80.045
-44.5 33.299 -73.871
-39.022 23.638 -76.764
-37.364 39.536 -67.079
-43.378 62.076 -38.975
-32.584 62.278 -31.565
-27.045 56.715 -43.351
-20.562 57.659 -34.84
-21.14 59.843 -24.094
-17.914 48.637 -5.3616
-14.424 40.236 -0.42572
-5.5974 48.734 -9.2298
10.5 27.664 -2.0641
-16.095 4.4968 2.5145
-29.469 -19.956 -9.6987
-9.0035 -20.089 -2.4473
-19.436 -17.305 -4.3076
-32.732 -52.678 -35.513
-52.826 -47.107 -48.44
-42.421 -51.332 -42.017
-56.242 -49.447 -61.101
-50.042 -13.723 -88.823
-40.664 -0.11449 -84.808
-25.907 27.717 -68.104
-25.133 16.613 -72.692
-18.838 50.433 -44.994
-11.689 50.992 -35.958
-6.5017 42.236 -41.313
-8.2422 53.243 -19.168
-17.478 56.093 -13.828
-0.41513 38.944 -1.8523
-5.215 30.469 3.1873
0.66431 -1.2093 4.2276
9.9738 3.4153 3.3824
-1.0153 18.567 5.1115
-11.331 -7.1237 1.497
-10.398 -30.179 -7.4688
-15.363 -37.59 -13.336
-3.2526 -46.596 -19.125
-20.12 -44.812 -20.625
-30.49 -34.197 -17.743
-25.208 -50.633 -28.554
-36.719 -59.369 -54.069
-23.023 -61.411 -52.177
-24.571 -59.14 -41.244
-46.04 -54.666 -53.288
-47.955 -55.114 -63.713
-49.792 -50.277 -75.116
-36.55 -56.805 -68.751
-49.194 -33.158 -86.21
-39.232 -48.996 -77.359
-40.413 -26.049 -85.881
-36.485 -38.966 -81.84
-28.489 -27.062 -81.079
-37.191 -13.047 -85.083
-30.755 -3.2983 -81.216
-21.263 -2.1203 -75.733
-26.684 6.8852 -76.766
-16.56 20.935 -65.159
-26.796 40.252 -60.775
-28.061 49.212 -53.835
-4.4463 32.152 -47.903
-14.216 40.182 -51.195
-2.3063 44.843 -31.409
17.4 20.814 -8.0648
14.583 -10.252 -0.92412
1.6598 -18.471 -0.71311
0.31288 -28.711 -5.529
10.232 -35.507 -12.322
15.905 -24.199 -7.8422
-13.995 -53.29 -27.784
-25.931 -57.424 -65.453
-29.032 -49.289 -74.301
-23.417 -36.934 -76.864
-14.001 -29.262 -72.379
-26.999 -16.222 -80.669
-17.235 -15.924 -75.014
-15.036 8.7153 -68.807
-13.244 30.954 -57.128
-6.0973 21.581 -56.202
2.1862 35.493 -36.479
5.5478 20.48 -43.96
5.412 38.908 -25.401
3.3886 43.165 -12.617
11.017 33.611 -18.257
13.992 13.145 0.92038
19.481 1.5658 -3.0559
21.444 11.006 -14.422
21.469 -14.314 -9.2041
23.32 1.1042 -17.212
18.437 -30.252 -16.234
11.699 -42.774 -23.095
-11.973 -58.394 -36.596
3.077 -52.458 -40.138
-8.8935 -57.616 -51.475
-12.617 -53.287 -61.734
-18.895 -46.028 -70.872
-2.2713 -26.5 -63.261
-7.9983 -1.0718 -66.177
4.4607 12.042 -49.798
17.644 21.025 -18.822
18.477 11.922 -27.402
20.018 -3.0249 -31.847
22.584 -20.691 -20.892
17.826 -34.817 -26.678
14.089 -29.809 -42.762
-2.2829 -53.087 -28.299
12.055 -43.672 -33.954
1.1322 -47.639 -51.829
-9.7917 -38.295 -67.477
-4.7212 -44.581 -60.586
-4.41 -16.559 -65.368
0.16348 -8.3086 -60.283
8.7289 -10.432 -51.335
-3.4408 7.9956 -59.59
4.5481 0.41358 -53.895
12.848 15.653 -36.367
11.896 6.4626 -42.683
10.213 27.644 -31.132
19.655 -14.019 -34.787
14.661 -5.3486 -42.329
23.773 -9.2699 -19.631
19.941 -24.637 -31.6
9.9373 -39.485 -44.864
4.0764 -37.922 -54.216
14.386 -18.258 -44.142
4.2503 -21.493 -57.017
